PREFIX, NUMBER, SAMPLE SIZE, 0.0 - 0.9, 1.0 - 1.9, 2.0 - 2.9, 3.0 - 4.0 
MUSAP,133,170,0.023529411764705882,0.0,0.052941176470588235,0.9235294117647059
MUSAP,134,113,0.0,0.0,0.02654867256637168,0.9734513274336283
MUSAP,135,119,0.0,0.01680672268907563,0.05042016806722689,0.9327731092436975
MUSAP,137,9,0.0,0.0,0.0,1.0
MUSAP,139,33,0.0,0.0,0.0,1.0
MUSAP,205,71,0.0,0.0,0.0,1.0
MUSAP,210,124,0.008064516129032258,0.0,0.056451612903225805,0.9354838709677419
MUSAP,218,349,0.0,0.0,0.02005730659025788,0.9799426934097422
MUSAP,233,106,0.0,0.0,0.009433962264150943,0.9905660377358491
MUSAP,234,104,0.0,0.0,0.038461538461538464,0.9615384615384616
MUSAP,235,97,0.0,0.010309278350515464,0.07216494845360824,0.9175257731958762
MUSAP,239,242,0.0,0.0,0.0,1.0
MUSED,304,69,0.0,0.0,0.0,1.0
MUSED,305,52,0.0,0.0,0.019230769230769232,0.9807692307692307
MUSED,340,66,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.9545454545454546
MUSED,440,53,0.0,0.018867924528301886,0.07547169811320754,0.9056603773584906
MUSED,442,36,0.0,0.0,0.027777777777777776,0.9722222222222222
MUSED,443,29,0.0,0.0,0.0,1.0
MUSED,452,82,0.0,0.012195121951219513,0.036585365853658534,0.9512195121951219
MUSED,465,58,0.0,0.017241379310344827,0.034482758620689655,0.9482758620689655
MUSED,496,70,0.0,0.0,0.0,1.0
MUSEN,110,189,0.010582010582010581,0.0,0.0,0.9894179894179894
MUSEN,210,1525,0.0006557377049180328,0.0,0.0,0.999344262295082
MUSEN,300,1161,0.0,0.0,0.0,1.0
MUSEN,301,670,0.0,0.0,0.0,1.0
MUSEN,302,675,0.0,0.0,0.0044444444444444444,0.9955555555555555
MUSEN,303,1248,0.0008012820512820513,0.0008012820512820513,0.008012820512820512,0.9903846153846154
MUSEN,304,137,0.0,0.0,0.0,1.0
MUSEN,308,87,0.0,0.0,0.0,1.0
MUSEN,309,1848,0.0027056277056277055,0.0010822510822510823,0.0021645021645021645,0.9940476190476191
MUSEN,345,298,0.0,0.0,0.006711409395973154,0.9932885906040269
MUSEN,346,202,0.0049504950495049506,0.0,0.0,0.995049504950495
MUSEN,351,325,0.003076923076923077,0.0,0.0,0.9969230769230769
MUSEN,375,83,0.0,0.0,0.012048192771084338,0.9879518072289156
MUSEN,384,20,0.0,0.0,0.0,1.0
MUSEN,381,157,0.0,0.006369426751592357,0.0,0.9936305732484076
MUSEN,410,63,0.0,0.0,0.0,1.0
MUSEN,411,14,0.0,0.0,0.07142857142857142,0.9285714285714286
MUSEN,446,15,0.0,0.0,0.0,1.0
MUSIC,113,277,0.021660649819494584,0.02527075812274368,0.039711191335740074,0.9133574007220217
MUSIC,117,125,0.096,0.064,0.12,0.72
MUSIC,119,254,0.03543307086614173,0.015748031496062992,0.04330708661417323,0.905511811023622
MUSIC,121,62,0.06451612903225806,0.04838709677419355,0.016129032258064516,0.8709677419354839
MUSIC,122,72,0.027777777777777776,0.0,0.06944444444444445,0.9027777777777778
MUSIC,131,3612,0.042081949058693245,0.03322259136212625,0.15808416389811739,0.7666112956810631
MUSIC,160,901,0.02774694783573807,0.02774694783573807,0.08324084350721421,0.8612652608213096
MUSIC,161,8,0.0,0.0,0.0,1.0
MUSIC,162,6593,0.018504474442590627,0.028211739723949643,0.09024723191263462,0.8630365539208251
MUSIC,185,4565,0.021686746987951807,0.008981380065717415,0.032201533406352685,0.937130339539978
MUSIC,200,326,0.06134969325153374,0.05521472392638037,0.0950920245398773,0.7883435582822086
MUSIC,201,271,0.025830258302583026,0.0036900369003690036,0.06642066420664207,0.9040590405904059
MUSIC,202,250,0.024,0.008,0.044,0.924
MUSIC,203,218,0.03211009174311927,0.022935779816513763,0.16055045871559634,0.7844036697247706
MUSIC,204,308,0.016233766233766232,0.0,0.045454545454545456,0.9383116883116883
MUSIC,205,309,0.009708737864077669,0.006472491909385114,0.022653721682847898,0.9611650485436893
MUSIC,206,363,0.013774104683195593,0.008264462809917356,0.05234159779614325,0.9256198347107438
MUSIC,217,31,0.0,0.0,0.06451612903225806,0.9354838709677419
MUSIC,218,18,0.0,0.0,0.0,1.0
MUSIC,240,29,0.0,0.0,0.0,1.0
MUSIC,245,40,0.05,0.0,0.025,0.925
MUSIC,251,181,0.08287292817679558,0.027624309392265192,0.11602209944751381,0.7734806629834254
MUSIC,252,393,0.04580152671755725,0.04834605597964377,0.1475826972010178,0.7582697201017812
MUSIC,303,171,0.011695906432748537,0.017543859649122806,0.0935672514619883,0.8771929824561403
MUSIC,302,183,0.04371584699453552,0.00546448087431694,0.08743169398907104,0.8633879781420765
MUSIC,304,304,0.0,0.0,0.05921052631578947,0.9407894736842105
MUSIC,307,25,0.04,0.0,0.04,0.92
MUSIC,308,36,0.027777777777777776,0.0,0.08333333333333333,0.8888888888888888
MUSIC,309,32,0.0,0.0,0.03125,0.96875
MUSIC,325,206,0.06796116504854369,0.009708737864077669,0.043689320388349516,0.8786407766990292
MUSIC,326,26,0.0,0.038461538461538464,0.0,0.9615384615384616
MUSIC,327,31,0.0,0.0,0.0,1.0
MUSIC,328,28,0.0,0.0,0.0,1.0
MUSIC,344,51,0.0,0.0392156862745098,0.49019607843137253,0.47058823529411764
MUSIC,351,20,0.0,0.0,0.0,1.0
MUSIC,366,60,0.0,0.0,0.15,0.85
MUSIC,379,50,0.0,0.0,0.0,1.0
MUSIC,380,74,0.0,0.0,0.02702702702702703,0.972972972972973
MUSIC,381,48,0.0,0.0,0.0,1.0
MUSIC,388,38,0.0,0.02631578947368421,0.10526315789473684,0.868421052631579
MUSIC,390,39,0.05128205128205128,0.0,0.02564102564102564,0.9230769230769231
MUSIC,391,14,0.0,0.0,0.0,1.0
MUSIC,411,32,0.0,0.0,0.0,1.0
MUSIC,412,29,0.0,0.0,0.0,1.0
MUSIC,413,23,0.0,0.0,0.0,1.0
MUSIC,414,13,0.0,0.0,0.0,1.0
MUSIC,415,36,0.0,0.0,0.0,1.0
MUSIC,417,13,0.0,0.0,0.0,1.0
MUSIC,424,11,0.0,0.0,0.0,1.0
MUSIC,429,33,0.0,0.0,0.0,1.0
MUSIC,433,26,0.038461538461538464,0.0,0.0,0.9615384615384616
MUSIC,434,72,0.0,0.0,0.013888888888888888,0.9861111111111112
MUSIC,435,97,0.0,0.0,0.010309278350515464,0.9896907216494846
MUSIC,436,70,0.0,0.0,0.0,1.0
MUSIC,437,303,0.0,0.006600660066006601,0.0,0.9933993399339934
MUSIC,439,51,0.0784313725490196,0.0,0.09803921568627451,0.8235294117647058
MUSIC,440,55,0.07272727272727272,0.03636363636363636,0.05454545454545454,0.8363636363636363
MUSIC,442,26,0.038461538461538464,0.0,0.038461538461538464,0.9230769230769231
MUSIC,443,27,0.1111111111111111,0.0,0.037037037037037035,0.8518518518518519
MUSIC,445,182,0.038461538461538464,0.02197802197802198,0.06043956043956044,0.8791208791208791
MUSIC,446,37,0.05405405405405406,0.0,0.05405405405405406,0.8918918918918919
MUSIC,449,42,0.0,0.0,0.0,1.0
MUSIC,452,12,0.0,0.0,0.0,1.0
MUSIC,457,66,0.0,0.0,0.0,1.0
MUSIC,460,42,0.0,0.0,0.0,1.0
MUSIC,461,29,0.0,0.0,0.034482758620689655,0.9655172413793104
MUSIC,462,35,0.0,0.0,0.02857142857142857,0.9714285714285714
MUSIC,464,85,0.0,0.0,0.0,1.0
MUSIC,467,19,0.0,0.0,0.0,1.0
MUSIC,468,21,0.0,0.0,0.0,1.0
MUSIC,469,22,0.0,0.0,0.0,1.0
MUSIC,470,67,0.014925373134328358,0.04477611940298507,0.029850746268656716,0.9104477611940298
MUSIC,471,60,0.0,0.016666666666666666,0.18333333333333332,0.8
MUSIC,472,49,0.0,0.0,0.0,1.0
MUSIC,474,12,0.0,0.0,0.0,1.0
MUSIC,475,8,0.0,0.0,0.0,1.0
MUSIC,476,19,0.0,0.0,0.0,1.0
MUSIC,477,18,0.0,0.0,0.05555555555555555,0.9444444444444444
MUSIC,478,24,0.0,0.0,0.0,1.0
MUSIC,479,76,0.0,0.0,0.0,1.0
MUSIC,481,8,0.0,0.0,0.0,1.0
MUSIC,482,22,0.045454545454545456,0.0,0.0,0.9545454545454546
MUSIC,483,16,0.0,0.0,0.0,1.0
MUSIC,484,14,0.0,0.0,0.0,1.0
MUSIC,485,35,0.0,0.02857142857142857,0.02857142857142857,0.9428571428571428
MUSIC,487,44,0.0,0.0,0.045454545454545456,0.9545454545454546
MUSIC,489,10,0.0,0.0,0.0,1.0
MUSIC,491,20,0.0,0.0,0.0,1.0
MUSIC,496,29,0.0,0.0,0.0,1.0
MUSIC,498,8,0.0,0.0,0.0,1.0
MUSIC,499,133,0.0,0.0,0.022556390977443608,0.9774436090225563
MUSICP,300,281,0.0035587188612099642,0.0035587188612099642,0.0,0.9928825622775801
MUSICP,301,112,0.0,0.0,0.0,1.0
MUSICP,304,78,0.01282051282051282,0.0,0.0,0.9871794871794872
MUSICP,305,27,0.0,0.0,0.0,1.0
MUSICP,306,13,0.0,0.0,0.0,1.0
MUSICP,307,11,0.0,0.0,0.0,1.0
MUSICP,308,9,0.0,0.0,0.0,1.0
MUSICP,309,20,0.0,0.0,0.0,1.0
MUSICP,311,22,0.0,0.0,0.0,1.0
MUSICP,312,11,0.0,0.0,0.0,1.0
MUSICP,314,24,0.0,0.0,0.0,1.0
MUSICP,317,18,0.0,0.0,0.1111111111111111,0.8888888888888888
MUSICP,318,28,0.0,0.0,0.0,1.0
MUSICP,321,162,0.0,0.0,0.0,1.0
MUSICP,324,116,0.0,0.0,0.0,1.0
MUSICP,325,70,0.014285714285714285,0.014285714285714285,0.0,0.9714285714285714
MUSICP,326,92,0.0,0.0,0.0,1.0
MUSICP,327,140,0.0,0.0,0.0,1.0
MUSICP,328,38,0.0,0.02631578947368421,0.02631578947368421,0.9473684210526315
MUSICP,329,34,0.0,0.0,0.0,1.0
MUSICP,330,24,0.0,0.0,0.0,1.0
MUSICP,331,62,0.0,0.0,0.016129032258064516,0.9838709677419355
MUSICP,332,24,0.0,0.0,0.0,1.0
MUSICP,333,64,0.015625,0.0,0.0,0.984375
MUSICP,334,14,0.0,0.0,0.0,1.0
MUSICP,335,20,0.0,0.0,0.0,1.0
MUSICP,336,13,0.0,0.0,0.0,1.0
MUSICP,337,82,0.0,0.0,0.0,1.0
MUSICP,338,136,0.0,0.0,0.0,1.0
MUSICP,342,45,0.0,0.0,0.0,1.0
MUSICP,343,40,0.0,0.0,0.0,1.0
MUSICP,363,60,0.0,0.0,0.0,1.0
MUSICP,420,78,0.0,0.0,0.0,1.0
MUSICP,421,59,0.0,0.0,0.0,1.0
MUSICP,424,33,0.0,0.0,0.0,1.0
MUSICP,425,18,0.0,0.0,0.0,1.0
MUSICP,426,20,0.0,0.0,0.0,1.0
MUSICP,427,10,0.0,0.0,0.0,1.0
MUSICP,428,10,0.0,0.0,0.0,1.0
MUSICP,429,15,0.0,0.0,0.0,1.0
MUSICP,430,17,0.0,0.0,0.0,1.0
MUSICP,431,10,0.0,0.0,0.0,1.0
MUSICP,432,10,0.0,0.0,0.0,1.0
MUSICP,438,19,0.0,0.0,0.0,1.0
MUSICP,463,28,0.0,0.0,0.0,1.0
MUSICP,494,80,0.0,0.0,0.0,1.0
MUSICP,495,17,0.0,0.0,0.0,1.0
NSCI,102,114,0.0,0.008771929824561403,0.07894736842105263,0.9122807017543859
NSCI,103,114,0.0,0.017543859649122806,0.05263157894736842,0.9298245614035088
NSCI,201,118,0.0,0.0,0.025423728813559324,0.9745762711864406
NSCI,203,81,0.0,0.024691358024691357,0.25925925925925924,0.7160493827160493
NSCI,301,91,0.0,0.0,0.12087912087912088,0.8791208791208791
NSCI,302,91,0.0,0.0,0.03296703296703297,0.967032967032967
NSCI,303,85,0.0,0.0,0.023529411764705882,0.9764705882352941
NSCI,323,34,0.0,0.029411764705882353,0.08823529411764706,0.8823529411764706
NSCI,401,70,0.0,0.0,0.05714285714285714,0.9428571428571428
NSCI,402,154,0.006493506493506494,0.0,0.13636363636363635,0.8571428571428571
NSCI,403,82,0.0,0.0,0.024390243902439025,0.975609756097561
NCLIN,302,361,0.0,0.0,0.013850415512465374,0.9861495844875346
NCLIN,499,9,0.0,0.0,1.0,0.0
NEARE,268,66,0.0,0.0,0.07575757575757576,0.9242424242424242
NEARE,270,20,0.1,0.0,0.15,0.75
NEARE,286,55,0.03636363636363636,0.01818181818181818,0.0,0.9454545454545454
NEARE,302,17,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.6470588235294118
NEARE,305,110,0.00909090909090909,0.00909090909090909,0.0,0.9818181818181818
NEARE,306,165,0.006060606060606061,0.0,0.012121212121212121,0.9818181818181818
NEARE,307,68,0.0,0.0,0.0,1.0
NEARE,309,77,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.948051948051948
NEARE,312,33,0.0,0.0,0.030303030303030304,0.9696969696969697
NEARE,313,40,0.0,0.025,0.0,0.975
NEARE,311,19,0.05263157894736842,0.0,0.10526315789473684,0.8421052631578947
NEARE,320,17,0.0,0.0,0.0,1.0
NEARE,329,32,0.03125,0.0,0.0,0.96875
NEARE,330,25,0.0,0.0,0.0,1.0
NEARE,331,51,0.0,0.0,0.0392156862745098,0.9607843137254902
NEARE,332,21,0.0,0.0,0.0,1.0
NEARE,333,55,0.0,0.0,0.0,1.0
NEARE,334,74,0.013513513513513514,0.0,0.02702702702702703,0.9594594594594594
NEARE,335,161,0.043478260869565216,0.012422360248447204,0.012422360248447204,0.9316770186335404
NEARE,336,12,0.16666666666666666,0.0,0.3333333333333333,0.5
NEARE,337,60,0.0,0.0,0.03333333333333333,0.9666666666666667
NEARE,357,40,0.0,0.025,0.0,0.975
NEARE,358,53,0.07547169811320754,0.0,0.05660377358490566,0.8679245283018868
NEARE,359,29,0.06896551724137931,0.0,0.0,0.9310344827586207
NEARE,371,9,0.1111111111111111,0.0,0.0,0.8888888888888888
NEARE,386,84,0.0,0.0,0.023809523809523808,0.9761904761904762
NEARE,430,49,0.02040816326530612,0.0,0.0,0.9795918367346939
NEARE,432,35,0.0,0.02857142857142857,0.0,0.9714285714285714
NEARE,486,8,0.0,0.0,0.0,1.0
NEARE,499,43,0.0,0.0,0.0,1.0
NEURS,499,60,0.0,0.0,0.0,1.0
NEURL,495,8,0.0,0.0,0.0,1.0
NEURL,499,121,0.0,0.0,0.0,1.0
NEUSCI,198,47,0.0,0.0,0.0,1.0
NEUSCI,301,167,0.0,0.011976047904191617,0.09580838323353294,0.8922155688622755
NEUSCI,302,218,0.0045871559633027525,0.0045871559633027525,0.0871559633027523,0.9036697247706422
NEUSCI,401,165,0.0,0.012121212121212121,0.030303030303030304,0.9575757575757575
NEUSCI,402,178,0.0,0.0,0.0449438202247191,0.9550561797752809
NEUSCI,403,177,0.0,0.0,0.0,1.0
NEUSCI,404,111,0.0,0.0,0.0,1.0
NEUSCI,445,8,0.0,0.0,0.0,1.0
NEUSCI,499,100,0.0,0.0,0.0,1.0
NME,220,280,0.0,0.02857142857142857,0.10714285714285714,0.8642857142857143
NMETH,210,119,0.0,0.0,0.07563025210084033,0.9243697478991597
NMETH,403,857,0.0,0.0,0.003500583430571762,0.9964994165694282
NMETH,450,280,0.0,0.0,0.0035714285714285713,0.9964285714285714
NORW,101,135,0.037037037037037035,0.007407407407407408,0.07407407407407407,0.8814814814814815
NORW,102,111,0.018018018018018018,0.02702702702702703,0.08108108108108109,0.8738738738738738
NORW,103,116,0.008620689655172414,0.034482758620689655,0.02586206896551724,0.9310344827586207
NORW,201,46,0.0,0.0,0.021739130434782608,0.9782608695652174
NORW,202,45,0.0,0.022222222222222223,0.044444444444444446,0.9333333333333333
NORW,203,38,0.0,0.02631578947368421,0.18421052631578946,0.7894736842105263
NORW,490,17,0.0,0.0,0.058823529411764705,0.9411764705882353
NSG,432,1485,0.024915824915824916,0.017508417508417508,0.06397306397306397,0.8936026936026936
NURS,201,2166,0.008310249307479225,0.018005540166204988,0.08587257617728532,0.8878116343490304
NURS,215,34,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.8529411764705882
NURS,301,1412,0.0226628895184136,0.02903682719546742,0.11331444759206799,0.8349858356940509
NURS,303,1103,0.0009066183136899365,0.0,0.004533091568449683,0.9945602901178604
NURS,304,1057,0.000946073793755913,0.0,0.033112582781456956,0.9659413434247871
NURS,308,402,0.0,0.0,0.017412935323383085,0.9825870646766169
NURS,310,496,0.0,0.0,0.02620967741935484,0.9737903225806451
NURS,401,964,0.0,0.001037344398340249,0.012448132780082987,0.9865145228215768
NURS,404,547,0.0,0.0,0.03290676416819013,0.9670932358318098
NURS,405,967,0.0,0.0,0.05997931747673216,0.9400206825232679
NURS,407,534,0.0,0.0,0.0018726591760299626,0.99812734082397
NURS,410,639,0.0,0.0,0.001564945226917058,0.9984350547730829
NURS,412,1065,0.0,0.0,0.0009389671361502347,0.9990610328638497
NURS,415,909,0.0,0.0,0.0121012101210121,0.9878987898789879
NURS,417,838,0.0,0.0,0.016706443914081145,0.9832935560859188
NURS,419,932,0.0,0.001072961373390558,0.003218884120171674,0.9957081545064378
NURS,420,925,0.003243243243243243,0.0,0.0,0.9967567567567568
NURS,425,232,0.0,0.0,0.0,1.0
NURS,431,344,0.0,0.0,0.0029069767441860465,0.997093023255814
NURS,445,87,0.0,0.0,0.011494252873563218,0.9885057471264368
NURS,452,230,0.0,0.0,0.008695652173913044,0.991304347826087
NURS,457,78,0.0,0.0,0.0,1.0
NUTR,141,1628,0.015356265356265357,0.009828009828009828,0.04054054054054054,0.9342751842751843
NUTR,202,129,0.015503875968992248,0.0,0.015503875968992248,0.9689922480620154
NUTR,241,1057,0.017029328287606435,0.014191106906338695,0.03216650898770104,0.9366130558183539
NUTR,290,87,0.022988505747126436,0.011494252873563218,0.11494252873563218,0.8505747126436781
NUTR,302,1310,0.026717557251908396,0.012977099236641221,0.05114503816793893,0.9091603053435114
NUTR,303,1279,0.003127443315089914,0.003909304143862392,0.028928850664581705,0.9640344018764659
NUTR,310,771,0.020752269779507133,0.009079118028534372,0.029831387808041506,0.940337224383917
NUTR,312,70,0.02857142857142857,0.02857142857142857,0.07142857142857142,0.8714285714285714
NUTR,402,402,0.009950248756218905,0.007462686567164179,0.05472636815920398,0.927860696517413
NUTR,405,856,0.012850467289719626,0.010514018691588784,0.07126168224299065,0.905373831775701
NUTR,406,1490,0.012080536912751677,0.012751677852348993,0.050335570469798654,0.9248322147651007
NUTR,411,445,0.011235955056179775,0.015730337078651686,0.020224719101123594,0.952808988764045
NUTR,412,503,0.015904572564612324,0.017892644135188866,0.02584493041749503,0.9403578528827038
NUTR,420,447,0.006711409395973154,0.0022371364653243847,0.029082774049217,0.9619686800894854
NUTR,441,206,0.0048543689320388345,0.0,0.03398058252427184,0.9611650485436893
NUTR,446,441,0.015873015873015872,0.024943310657596373,0.13151927437641722,0.8276643990929705
NUTR,490,45,0.044444444444444446,0.0,0.06666666666666667,0.8888888888888888
NUTR,493,205,0.0,0.004878048780487805,0.00975609756097561,0.9853658536585366
OCEAN,101,536,0.048507462686567165,0.022388059701492536,0.10634328358208955,0.8227611940298507
OCEAN,102,2141,0.02475478748248482,0.018682858477347034,0.11630079402148528,0.8402615600186829
OCEAN,115,64,0.015625,0.125,0.515625,0.34375
OCEAN,121,557,0.01436265709156194,0.010771992818671455,0.05026929982046679,0.9245960502692998
OCEAN,161,37,0.0,0.0,0.05405405405405406,0.9459459459459459
OCEAN,200,622,0.04662379421221865,0.05466237942122187,0.18167202572347266,0.7170418006430869
OCEAN,201,192,0.015625,0.005208333333333333,0.041666666666666664,0.9375
OCEAN,210,538,0.020446096654275093,0.026022304832713755,0.2100371747211896,0.7434944237918215
OCEAN,215,199,0.020100502512562814,0.005025125628140704,0.09045226130653267,0.8844221105527639
OCEAN,230,204,0.024509803921568627,0.024509803921568627,0.16666666666666666,0.7843137254901961
OCEAN,235,122,0.07377049180327869,0.040983606557377046,0.3360655737704918,0.5491803278688525
OCEAN,250,282,0.04964539007092199,0.08865248226950355,0.2872340425531915,0.574468085106383
OCEAN,261,113,0.02654867256637168,0.0,0.0,0.9734513274336283
OCEAN,270,18,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.6111111111111112
OCEAN,285,252,0.011904761904761904,0.03571428571428571,0.15079365079365079,0.8015873015873016
OCEAN,295,325,0.027692307692307693,0.05846153846153846,0.22153846153846155,0.6923076923076923
OCEAN,286,139,0.0,0.007194244604316547,0.02877697841726619,0.9640287769784173
OCEAN,330,295,0.0,0.006779661016949152,0.16271186440677965,0.8305084745762712
OCEAN,340,14,0.0,0.14285714285714285,0.07142857142857142,0.7857142857142857
OCEAN,361,88,0.0,0.0,0.0,1.0
OCEAN,370,20,0.05,0.1,0.3,0.55
OCEAN,401,30,0.03333333333333333,0.0,0.13333333333333333,0.8333333333333334
OCEAN,409,267,0.011235955056179775,0.02247191011235955,0.052434456928838954,0.9138576779026217
OCEAN,410,52,0.07692307692307693,0.019230769230769232,0.19230769230769232,0.7115384615384616
OCEAN,411,72,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.9583333333333334
OCEAN,423,82,0.036585365853658534,0.024390243902439025,0.23170731707317074,0.7073170731707317
OCEAN,431,81,0.0,0.0,0.024691358024691357,0.9753086419753086
OCEAN,432,32,0.03125,0.0625,0.15625,0.75
OCEAN,443,122,0.00819672131147541,0.0,0.06557377049180328,0.9262295081967213
OCEAN,444,165,0.0,0.0,0.030303030303030304,0.9696969696969697
OCEAN,445,153,0.006535947712418301,0.0,0.006535947712418301,0.9869281045751634
OCEAN,450,133,0.007518796992481203,0.06015037593984962,0.16541353383458646,0.7669172932330827
OCEAN,452,37,0.0,0.0,0.10810810810810811,0.8918918918918919
OCEAN,454,120,0.0,0.0,0.041666666666666664,0.9583333333333334
OCEAN,461,40,0.0,0.0,0.0,1.0
OCEAN,475,22,0.0,0.0,0.045454545454545456,0.9545454545454546
OCEAN,477,41,0.024390243902439025,0.0,0.0975609756097561,0.8780487804878049
OCEAN,480,68,0.0,0.0,0.029411764705882353,0.9705882352941176
OCEAN,481,13,0.07692307692307693,0.0,0.0,0.9230769230769231
OCEAN,482,23,0.0,0.0,0.30434782608695654,0.6956521739130435
OCEAN,492,86,0.0,0.0,0.0,1.0
OCEAN,494,15,0.0,0.0,0.0,1.0
OCEAN,497,133,0.007518796992481203,0.015037593984962405,0.09022556390977443,0.8872180451127819
OCEAN,499,70,0.0,0.0,0.0,1.0
OHS,201,87,0.0,0.0,0.011494252873563218,0.9885057471264368
OHS,449,50,0.0,0.0,0.0,1.0
OPHTH,499,22,0.0,0.0,0.0,1.0
OPMGT,301,4751,0.0069459061250263104,0.01073458219322248,0.1380761944853715,0.8442433171963797
OPMGT,443,452,0.0,0.0,0.0022123893805309734,0.9977876106194691
OPMGT,450,505,0.0039603960396039604,0.007920792079207921,0.07524752475247524,0.9128712871287129
OPMGT,499,9,0.0,0.0,0.0,1.0
